State,Year,Quarter,Device_Brand,User_Count,Registered_users,App_opens
chhattisgarh,2019,4,Apple,44369,2725900,57278977
chhattisgarh,2019,4,OnePlus,41107,2725900,57278977
chhattisgarh,2019,4,Motorola,32554,2725900,57278977
chhattisgarh,2019,4,Lenovo,27622,2725900,57278977
chhattisgarh,2019,4,Others,218935,2725900,57278977
chhattisgarh,2020,1,Xiaomi,711639,3016487,64224101
chhattisgarh,2020,1,Vivo,613952,3016487,64224101
chhattisgarh,2020,1,Samsung,521671,3016487,64224101
chhattisgarh,2020,1,Oppo,328835,3016487,64224101
chhattisgarh,2020,1,Micromax,253971,3016487,64224101
chhattisgarh,2020,1,Realme,196352,3016487,64224101
chhattisgarh,2020,1,Apple,47890,3016487,64224101
chhattisgarh,2020,1,OnePlus,43526,3016487,64224101
chhattisgarh,2020,1,Motorola,34414,3016487,64224101
chhattisgarh,2020,1,Lenovo,29426,3016487,64224101
chhattisgarh,2020,1,Others,234811,3016487,64224101
chhattisgarh,2020,2,Xiaomi,796390,3401658,68493384
chhattisgarh,2020,2,Vivo,714180,3401658,68493384
chhattisgarh,2020,2,Samsung,579423,3401658,68493384
chhattisgarh,2020,2,Oppo,377290,3401658,68493384
chhattisgarh,2020,2,Micromax,282770,3401658,68493384
chhattisgarh,2020,2,Realme,227611,3401658,68493384
chhattisgarh,2020,2,Apple,50835,3401658,68493384
chhattisgarh,2020,2,OnePlus,45570,3401658,68493384
chhattisgarh,2020,2,Motorola,36651,3401658,68493384
chhattisgarh,2020,2,Lenovo,30902,3401658,68493384
chhattisgarh,2020,2,Others,260036,3401658,68493384
chhattisgarh,2020,3,Xiaomi,879885,3799386,86918606
chhattisgarh,2020,3,Vivo,837832,3799386,86918606
chhattisgarh,2020,3,Samsung,638573,3799386,86918606
chhattisgarh,2020,3,Oppo,424680,3799386,86918606
chhattisgarh,2020,3,Micromax,300759,3799386,86918606
chhattisgarh,2020,3,Realme,264356,3799386,86918606
chhattisgarh,2020,3,Apple,54717,3799386,86918606
chhattisgarh,2020,3,OnePlus,48306,3799386,86918606
chhattisgarh,2020,3,Motorola,38887,3799386,86918606
chhattisgarh,2020,3,Lenovo,32625,3799386,86918606
chhattisgarh,2020,3,Others,278766,3799386,86918606
chhattisgarh,2020,4,Xiaomi,962085,4190601,109900467
chhattisgarh,2020,4,Vivo,951506,4190601,109900467
chhattisgarh,2020,4,Samsung,697989,4190601,109900467
chhattisgarh,2020,4,Oppo,473974,4190601,109900467
chhattisgarh,2020,4,Micromax,315002,4190601,109900467
chhattisgarh,2020,4,Realme,302527,4190601,109900467
chhattisgarh,2020,4,Apple,59187,4190601,109900467
chhattisgarh,2020,4,OnePlus,51351,4190601,109900467
chhattisgarh,2020,4,Motorola,41093,4190601,109900467
chhattisgarh,2020,4,Lenovo,34335,4190601,109900467
chhattisgarh,2020,4,Others,301552,4190601,109900467
chhattisgarh,2021,1,Vivo,1059097,4514551,124648704
chhattisgarh,2021,1,Xiaomi,1035868,4514551,124648704
chhattisgarh,2021,1,Samsung,741544,4514551,124648704
chhattisgarh,2021,1,Oppo,511992,4514551,124648704
chhattisgarh,2021,1,Realme,338436,4514551,124648704
chhattisgarh,2021,1,Micromax,315253,4514551,124648704
chhattisgarh,2021,1,Apple,63748,4514551,124648704
chhattisgarh,2021,1,OnePlus,54838,4514551,124648704
chhattisgarh,2021,1,Motorola,42166,4514551,124648704
chhattisgarh,2021,1,Huawei,35061,4514551,124648704
chhattisgarh,2021,1,Others,316548,4514551,124648704
chhattisgarh,2021,2,Vivo,1169224,4837055,205784717
chhattisgarh,2021,2,Xiaomi,1101581,4837055,205784717
chhattisgarh,2021,2,Samsung,778803,4837055,205784717
chhattisgarh,2021,2,Oppo,550796,4837055,205784717
chhattisgarh,2021,2,Realme,397105,4837055,205784717
chhattisgarh,2021,2,Micromax,302906,4837055,205784717
chhattisgarh,2021,2,Apple,69177,4837055,205784717
chhattisgarh,2021,2,OnePlus,61100,4837055,205784717
chhattisgarh,2021,2,Motorola,41735,4837055,205784717
chhattisgarh,2021,2,Huawei,34225,4837055,205784717
chhattisgarh,2021,2,Others,330403,4837055,205784717
chhattisgarh,2021,3,Vivo,1306833,5206084,276486076
chhattisgarh,2021,3,Xiaomi,1175329,5206084,276486076
chhattisgarh,2021,3,Samsung,796963,5206084,276486076
chhattisgarh,2021,3,Oppo,605302,5206084,276486076
chhattisgarh,2021,3,Realme,464310,5206084,276486076
chhattisgarh,2021,3,Micromax,283826,5206084,276486076
chhattisgarh,2021,3,Apple,75098,5206084,276486076
chhattisgarh,2021,3,OnePlus,74197,5206084,276486076
chhattisgarh,2021,3,Motorola,41449,5206084,276486076
chhattisgarh,2021,3,Infinix,38832,5206084,276486076
chhattisgarh,2021,3,Others,343945,5206084,276486076
chhattisgarh,2021,4,Vivo,1423389,5565481,251752583
chhattisgarh,2021,4,Xiaomi,1243356,5565481,251752583
chhattisgarh,2021,4,Samsung,821562,5565481,251752583
chhattisgarh,2021,4,Oppo,651316,5565481,251752583
chhattisgarh,2021,4,Realme,551719,5565481,251752583
chhattisgarh,2021,4,Micromax,262792,5565481,251752583
chhattisgarh,2021,4,OnePlus,87470,5565481,251752583
chhattisgarh,2021,4,Apple,87360,5565481,251752583
chhattisgarh,2021,4,Infinix,47609,5565481,251752583
chhattisgarh,2021,4,Tecno,44668,5565481,251752583
chhattisgarh,2021,4,Others,344240,5565481,251752583
chhattisgarh,2022,1,Vivo,1531319,5916961,448503438
chhattisgarh,2022,1,Xiaomi,1301387,5916961,448503438
chhattisgarh,2022,1,Samsung,843988,5916961,448503438
chhattisgarh,2022,1,Oppo,702141,5916961,448503438
chhattisgarh,2022,1,Realme,629948,5916961,448503438
chhattisgarh,2022,1,Micromax,255953,5916961,448503438
chhattisgarh,2022,1,OnePlus,99485,5916961,448503438
chhattisgarh,2022,1,Apple,96555,5916961,448503438
chhattisgarh,2022,1,Tecno,57754,5916961,448503438
chhattisgarh,2022,1,Infinix,53501,5916961,448503438
chhattisgarh,2022,1,Others,344930,5916961,448503438
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Xiaomi,12990,53258,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Samsung,10123,53258,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Vivo,8579,53258,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Oppo,5623,53258,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Realme,3008,53258,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Lenovo,1714,53258,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Motorola,1527,53258,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Apple,1436,53258,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,OnePlus,1090,53258,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Micromax,847,53258,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Others,6321,53258,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Xiaomi,17620,71458,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Samsung,13325,71458,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Vivo,12204,71458,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Oppo,7585,71458,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Realme,3991,71458,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Lenovo,2117,71458,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Motorola,1935,71458,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Apple,1812,71458,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,OnePlus,1328,71458,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Huawei,1132,71458,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Others,8409,71458,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Xiaomi,22407,92107,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Samsung,17165,92107,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Vivo,16781,92107,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Oppo,9875,92107,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Realme,5100,92107,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Lenovo,2523,92107,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Motorola,2378,92107,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Apple,2146,92107,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,OnePlus,1545,92107,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Huawei,1514,92107,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Others,10673,92107,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Xiaomi,28477,116511,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Vivo,22409,116511,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Samsung,21520,116511,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Oppo,12699,116511,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Realme,6489,116511,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Lenovo,2931,116511,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Motorola,2811,116511,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Apple,2546,116511,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Huawei,2029,116511,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,OnePlus,1795,116511,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Others,12805,116511,0
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Xiaomi,34460,140532,0
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Vivo,27883,140532,0
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Samsung,25799,140532,0
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Oppo,15701,140532,0
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Realme,7762,140532,0
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Lenovo,3296,140532,0
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Motorola,3175,140532,0
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Apple,2928,140532,0
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Huawei,2510,140532,0
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,OnePlus,2058,140532,0
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Others,14960,140532,0
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Xiaomi,38996,158580,860686
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Vivo,32183,158580,860686
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Samsung,28908,158580,860686
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Oppo,18106,158580,860686
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Realme,8833,158580,860686
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Lenovo,3513,158580,860686
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Motorola,3454,158580,860686
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Apple,3276,158580,860686
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Huawei,2827,158580,860686
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,OnePlus,2202,158580,860686
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Others,16282,158580,860686
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Xiaomi,43202,176929,3126189
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Vivo,37115,176929,3126189
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Samsung,31867,176929,3126189
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Oppo,20623,176929,3126189
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Realme,10150,176929,3126189
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Lenovo,3660,176929,3126189
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Motorola,3640,176929,3126189
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Apple,3605,176929,3126189
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Huawei,3096,176929,3126189
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,OnePlus,2366,176929,3126189
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Others,17605,176929,3126189
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Xiaomi,48012,197598,3770543
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Vivo,42886,197598,3770543
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Samsung,35031,197598,3770543
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Oppo,23415,197598,3770543
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Realme,12044,197598,3770543
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Apple,3874,197598,3770543
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Motorola,3849,197598,3770543
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Lenovo,3794,197598,3770543
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Huawei,3405,197598,3770543
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,OnePlus,2529,197598,3770543
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Others,18759,197598,3770543
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Xiaomi,52683,218496,4195122
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Vivo,48874,218496,4195122
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Samsung,38134,218496,4195122
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Oppo,26282,218496,4195122
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Realme,13927,218496,4195122
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Apple,4178,218496,4195122
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Motorola,4028,218496,4195122
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Lenovo,3944,218496,4195122
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Huawei,3732,218496,4195122
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,OnePlus,2682,218496,4195122
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Others,20032,218496,4195122
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Xiaomi,58073,244814,4505127
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Vivo,56525,244814,4505127
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Samsung,42346,244814,4505127
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Oppo,29921,244814,4505127
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Realme,16175,244814,4505127
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Apple,4502,244814,4505127
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Motorola,4308,244814,4505127
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Lenovo,4157,244814,4505127
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Huawei,4069,244814,4505127
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,OnePlus,2817,244814,4505127
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Others,21921,244814,4505127
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Vivo,63527,267946,4421499
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Xiaomi,62612,267946,4421499
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Samsung,46194,267946,4421499
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Oppo,33220,267946,4421499
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Realme,18327,267946,4421499
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Apple,4852,267946,4421499
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Motorola,4473,267946,4421499
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Huawei,4325,267946,4421499
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Lenovo,4294,267946,4421499
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,OnePlus,2971,267946,4421499
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Others,23151,267946,4421499
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Vivo,71995,296493,6196436
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Xiaomi,68314,296493,6196436
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Samsung,50714,296493,6196436
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Oppo,36932,296493,6196436
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Realme,20993,296493,6196436
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Apple,5335,296493,6196436
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Motorola,4712,296493,6196436
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Huawei,4635,296493,6196436
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Lenovo,4516,296493,6196436
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,OnePlus,3173,296493,6196436
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Others,25174,296493,6196436
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Vivo,79699,321396,7302462
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Xiaomi,73383,321396,7302462
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Samsung,54230,321396,7302462
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Oppo,40045,321396,7302462
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Realme,23882,321396,7302462
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Apple,5784,321396,7302462
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Huawei,4871,321396,7302462
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Motorola,4859,321396,7302462
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Lenovo,4531,321396,7302462
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Tecno,3575,321396,7302462
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Others,26537,321396,7302462
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Vivo,87001,344994,5062983
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Xiaomi,77605,344994,5062983
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Samsung,57137,344994,5062983
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Oppo,43131,344994,5062983
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Realme,27996,344994,5062983
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Apple,6273,344994,5062983
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Huawei,4834,344994,5062983
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Motorola,4803,344994,5062983
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Tecno,4453,344994,5062983
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Lenovo,4280,344994,5062983
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Others,27481,344994,5062983
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Vivo,95723,371874,7162734
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Xiaomi,82367,371874,7162734
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Samsung,59023,371874,7162734
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Oppo,46708,371874,7162734
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Realme,32929,371874,7162734
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Apple,6802,371874,7162734
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Tecno,5777,371874,7162734
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Motorola,4807,371874,7162734
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Huawei,4785,371874,7162734
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Infinix,4734,371874,7162734
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Others,28219,371874,7162734
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Vivo,104203,398963,15009455
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Xiaomi,85964,398963,15009455
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Samsung,61231,398963,15009455
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Oppo,50155,398963,15009455
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Realme,39211,398963,15009455
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Apple,7542,398963,15009455
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Tecno,6955,398963,15009455
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Infinix,6018,398963,15009455
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,OnePlus,5332,398963,15009455
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Motorola,4828,398963,15009455
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Others,27524,398963,15009455
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Vivo,111699,424570,3910792
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Xiaomi,89446,424570,3910792
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Samsung,63414,424570,3910792
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Oppo,53652,424570,3910792
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Realme,44772,424570,3910792
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Apple,8300,424570,3910792
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Tecno,8287,424570,3910792
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Infinix,6909,424570,3910792
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,OnePlus,5945,424570,3910792
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Motorola,4850,424570,3910792
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Others,27296,424570,3910792
delhi,2018,1,Xiaomi,529823,2087022,0
delhi,2018,1,Samsung,407203,2087022,0
delhi,2018,1,Vivo,223992,2087022,0
delhi,2018,1,Oppo,186309,2087022,0
delhi,2018,1,Apple,138507,2087022,0
delhi,2018,1,Realme,88082,2087022,0
delhi,2018,1,OnePlus,86368,2087022,0
delhi,2018,1,Motorola,83639,2087022,0
delhi,2018,1,Lenovo,52568,2087022,0
delhi,2018,1,Huawei,37398,2087022,0
delhi,2018,1,Others,253133,2087022,0
delhi,2018,2,Xiaomi,708839,2756141,0
delhi,2018,2,Samsung,532749,2756141,0
delhi,2018,2,Vivo,313719,2756141,0
delhi,2018,2,Oppo,254431,2756141,0
delhi,2018,2,Apple,176650,2756141,0
delhi,2018,2,Realme,113976,2756141,0
delhi,2018,2,Motorola,107679,2756141,0
delhi,2018,2,OnePlus,106333,2756141,0
delhi,2018,2,Lenovo,66497,2756141,0
delhi,2018,2,Huawei,50115,2756141,0
delhi,2018,2,Others,325153,2756141,0
delhi,2018,3,Xiaomi,908753,3504911,0
delhi,2018,3,Samsung,673829,3504911,0
delhi,2018,3,Vivo,424455,3504911,0
delhi,2018,3,Oppo,332529,3504911,0
delhi,2018,3,Apple,218858,3504911,0
delhi,2018,3,Realme,140759,3504911,0
delhi,2018,3,Motorola,133126,3504911,0
delhi,2018,3,OnePlus,126799,3504911,0
delhi,2018,3,Lenovo,80056,3504911,0
delhi,2018,3,Huawei,63709,3504911,0
delhi,2018,3,Others,402038,3504911,0
delhi,2018,4,Xiaomi,1206379,4630313,0
delhi,2018,4,Samsung,892643,4630313,0
delhi,2018,4,Vivo,605041,4630313,0
delhi,2018,4,Oppo,464753,4630313,0
delhi,2018,4,Apple,279775,4630313,0
delhi,2018,4,Realme,181855,4630313,0
delhi,2018,4,Motorola,165627,4630313,0
delhi,2018,4,OnePlus,155837,4630313,0
delhi,2018,4,Lenovo,98258,4630313,0
delhi,2018,4,Huawei,84942,4630313,0
delhi,2018,4,Others,495203,4630313,0
delhi,2019,1,Xiaomi,1428603,5499263,0
delhi,2019,1,Samsung,1061515,5499263,0
delhi,2019,1,Vivo,755967,5499263,0
delhi,2019,1,Oppo,576484,5499263,0
delhi,2019,1,Apple,324092,5499263,0
delhi,2019,1,Realme,213758,5499263,0
delhi,2019,1,Motorola,186450,5499263,0
delhi,2019,1,OnePlus,175334,5499263,0
delhi,2019,1,Lenovo,109111,5499263,0
delhi,2019,1,Huawei,102139,5499263,0
delhi,2019,1,Others,565810,5499263,0
delhi,2019,2,Xiaomi,1597465,6165448,43731570
delhi,2019,2,Samsung,1188974,6165448,43731570
delhi,2019,2,Vivo,879650,6165448,43731570
delhi,2019,2,Oppo,664693,6165448,43731570
delhi,2019,2,Apple,360575,6165448,43731570
delhi,2019,2,Realme,240746,6165448,43731570
delhi,2019,2,Motorola,200193,6165448,43731570
delhi,2019,2,OnePlus,191881,6165448,43731570
delhi,2019,2,Lenovo,115488,6165448,43731570
delhi,2019,2,Huawei,114662,6165448,43731570
delhi,2019,2,Others,611121,6165448,43731570
delhi,2019,3,Xiaomi,1749719,6782286,163381027
delhi,2019,3,Samsung,1305636,6782286,163381027
delhi,2019,3,Vivo,1001823,6782286,163381027
delhi,2019,3,Oppo,749989,6782286,163381027
delhi,2019,3,Apple,392389,6782286,163381027
delhi,2019,3,Realme,269723,6782286,163381027
delhi,2019,3,Motorola,210710,6782286,163381027
delhi,2019,3,OnePlus,206752,6782286,163381027
delhi,2019,3,Huawei,125962,6782286,163381027
delhi,2019,3,Lenovo,119861,6782286,163381027
delhi,2019,3,Others,649722,6782286,163381027
delhi,2019,4,Xiaomi,1872284,7289883,172682671
delhi,2019,4,Samsung,1394404,7289883,172682671
delhi,2019,4,Vivo,1114120,7289883,172682671
delhi,2019,4,Oppo,825921,7289883,172682671
delhi,2019,4,Apple,414754,7289883,172682671
delhi,2019,4,Realme,300540,7289883,172682671
delhi,2019,4,Motorola,217242,7289883,172682671
delhi,2019,4,OnePlus,216727,7289883,172682671
delhi,2019,4,Huawei,134371,7289883,172682671
delhi,2019,4,Lenovo,121793,7289883,172682671
delhi,2019,4,Others,677727,7289883,172682671
delhi,2020,1,Xiaomi,1998766,7826197,178263986
delhi,2020,1,Samsung,1484289,7826197,178263986
delhi,2020,1,Vivo,1238728,7826197,178263986
delhi,2020,1,Oppo,909331,7826197,178263986
delhi,2020,1,Apple,436979,7826197,178263986
delhi,2020,1,Realme,333567,7826197,178263986
delhi,2020,1,OnePlus,225852,7826197,178263986
delhi,2020,1,Motorola,223909,7826197,178263986
delhi,2020,1,Huawei,142660,7826197,178263986
delhi,2020,1,Lenovo,124278,7826197,178263986
delhi,2020,1,Others,707838,7826197,178263986
delhi,2020,2,Xiaomi,2125586,8391139,142852253
delhi,2020,2,Samsung,1585854,8391139,142852253
delhi,2020,2,Vivo,1364186,8391139,142852253
delhi,2020,2,Oppo,1002444,8391139,142852253
delhi,2020,2,Apple,458450,8391139,142852253
delhi,2020,2,Realme,366179,8391139,142852253
delhi,2020,2,OnePlus,233802,8391139,142852253
delhi,2020,2,Motorola,231246,8391139,142852253
delhi,2020,2,Huawei,150807,8391139,142852253
delhi,2020,2,Lenovo,127388,8391139,142852253
delhi,2020,2,Others,745197,8391139,142852253
delhi,2020,3,Xiaomi,2264717,9044174,190025029
delhi,2020,3,Samsung,1707446,9044174,190025029
delhi,2020,3,Vivo,1516602,9044174,190025029
delhi,2020,3,Oppo,1106202,9044174,190025029
delhi,2020,3,Apple,485868,9044174,190025029
delhi,2020,3,Realme,406930,9044174,190025029
delhi,2020,3,OnePlus,244532,9044174,190025029
